comp_gecodb	comp_lemma	comp_freq	n1_lemma	n1_freq	n1_prod	n1_mass_freq	n2_lemma	n2_freq
karotte_+n_nase	Karottennase	105	karotte	22625	19	2411	nase	419780
vorrunde_+n_tabelle	Vorrundentabelle	116	vorrunde	169017	49	78035	tabelle	494778
pastor_+en_dienst	Pastorendienst	28	pastor	204397	28	5697	dienst	1083340
pappel_blatt	Pappelblatt	80	pappel	27165	25	8084	blatt	474851
mediziner_verband	Medizinerverband	191	mediziner	273039	30	3464	verband	1138891
mediziner_kollege	Medizinerkollege	222	mediziner	273039	30	3464	kollege	2285843
kieme_+n_darm	Kiemendarm	25	kieme	3376	12	567	darm	37826
einfahrt_zeit	Einfahrtzeit	22	einfahrt	74388	27	3507	zeit	10557899
bast_tasche	Basttasche	131	bast	17588	23	7421	tasche	433376
gewohnheit_+s_änderung	Gewohnheitsänderung	29	gewohnheit	63952	14	7567	änderung	718386
urheber_anspruch	Urheberanspruch	45	urheber	40645	12	38233	anspruch	1028539
vorrunde_spiel	Vorrundespiel	27	vorrunde	169017	49	78035	spiel	5073662
vorrunde_+n_ende	Vorrundenende	346	vorrunde	169017	49	78035	ende	7991705
steigerung_+s_welle	Steigerungswelle	116	steigerung	248268	22	25059	welle	349660
pappel_feige	Pappelfeige	29	pappel	27165	25	8084	feige	24523
gewohnheit_+s_atheismus	Gewohnheitsatheismus	21	gewohnheit	63952	14	7567	atheismus	3952
schwindel_unternehmen	Schwindelunternehmen	54	schwindel	33725	18	8263	unternehmen	5400908
steigerung_+s_spiel	Steigerungsspiel	61	steigerung	248268	22	25059	spiel	5073662
einfahrt_+s_verbot	Einfahrtsverbot	230	einfahrt	74388	27	3507	verbot	360234
karotte_+n_kraut	Karottenkraut	28	karotte	22625	19	2411	kraut	156000
gewohnheit_+s_täter	Gewohnheitstäter	94	gewohnheit	63952	14	7567	täter	1396968
bast_schnur	Bastschnur	28	bast	17588	23	7421	schnur	47651
vorrunde_+n_meister	Vorrundenmeister	216	vorrunde	169017	49	78035	meister	857858
vorrunde_+n_finale	Vorrundenfinale	568	vorrunde	169017	49	78035	finale	814728
pastor_+en_kind	Pastorenkind	116	pastor	204397	28	5697	kind	11283159
einfahrt_+s_zeit	Einfahrtszeit	31	einfahrt	74388	27	3507	zeit	10557899
pastor_+en_ausbildung	Pastorenausbildung	66	pastor	204397	28	5697	ausbildung	1159809
schwindel_geschäft	Schwindelgeschäft	48	schwindel	33725	18	8263	geschäft	1891578
pastor_+en_wohnung	Pastorenwohnung	57	pastor	204397	28	5697	wohnung	1994713
karotte_+n_grün	Karottengrün	95	karotte	22625	19	2411	grün	291480
karotte_+n_kopf	Karottenkopf	42	karotte	22625	19	2411	kopf	1846720
einfahrt_verbot	Einfahrtverbot	212	einfahrt	74388	27	3507	verbot	360234
steigerung_+s_phase	Steigerungsphase	21	steigerung	248268	22	25059	phase	532977
noppe_+n_sohle	Noppensohle	70	noppe	2227	14	899	sohle	37110
mediziner_gruppe	Medizinergruppe	81	mediziner	273039	30	3464	gruppe	2849144
urheber_streit	Urheberstreit	112	urheber	40645	12	38233	streit	1117620
mediziner_beruf	Medizinerberuf	69	mediziner	273039	30	3464	beruf	985100
bast_hütte	Basthütte	39	bast	17588	23	7421	hütte	208032
pastor_elle	Pastorelle	108	pastor	204397	28	5697	elle	34773
mediziner_party	Medizinerparty	25	mediziner	273039	30	3464	party	465775
mediziner_generation	Medizinergeneration	67	mediziner	273039	30	3464	generation	959451
kieme_+n_reuse	Kiemenreuse	20	kieme	3376	12	567	reuse	5113
schwindel_kurs	Schwindelkurs	30	schwindel	33725	18	8263	kurs	1402498
karotte_+n_schnitt	Karottenschnitt	41	karotte	22625	19	2411	schnitt	483597
araber_staat	Araberstaat	228	araber	68990	16	2151	staat	2257381
pastor_+en_straße	Pastorenstraße	20	pastor	204397	28	5697	straße	5466398
pastor_+en_birne	Pastorenbirne	106	pastor	204397	28	5697	birne	50585
pastor_+en_beruf	Pastorenberuf	95	pastor	204397	28	5697	beruf	985100
karotte_+n_brot	Karottenbrot	29	karotte	22625	19	2411	brot	307531
araber_hasser	Araberhasser	23	araber	68990	16	2151	hasser	1436
araber_freund	Araberfreund	41	araber	68990	16	2151	freund	2448315
vorrunde_+n_besprechung	Vorrundenbesprechung	675	vorrunde	169017	49	78035	besprechung	58472
noppe_+n_muster	Noppenmuster	37	noppe	2227	14	899	muster	174070
noppe_+n_boden	Noppenboden	30	noppe	2227	14	899	boden	1304410
mediziner_karriere	Medizinerkarriere	49	mediziner	273039	30	3464	karriere	781714
einfahrt_genehmigung	Einfahrtgenehmigung	94	einfahrt	74388	27	3507	genehmigung	331543
noppe_+n_stein	Noppenstein	74	noppe	2227	14	899	stein	884861
mediziner_jargon	Medizinerjargon	71	mediziner	273039	30	3464	jargon	12519
bast_geweih	Bastgeweih	25	bast	17588	23	7421	geweih	11741
araber_dorf	Araberdorf	53	araber	68990	16	2151	dorf	1146675
einfahrt_+s_möglichkeit	Einfahrtsmöglichkeit	32	einfahrt	74388	27	3507	möglichkeit	2735995
vorrunde_+n_konzert	Vorrundenkonzert	90	vorrunde	169017	49	78035	konzert	1857765
steigerung_+s_schritt	Steigerungsschritt	21	steigerung	248268	22	25059	schritt	1839208
pastor_+en_witwe	Pastorenwitwe	66	pastor	204397	28	5697	witwe	113904
vorrunde_+n_termin	Vorrundentermin	116	vorrunde	169017	49	78035	termin	1292638
vorrunde_+n_schluss	Vorrundenschluss	84	vorrunde	169017	49	78035	schluss	1045213
karotte_+n_sorte	Karottensorte	34	karotte	22625	19	2411	sorte	219582
vorrunde_+n_gewinner	Vorrundengewinner	68	vorrunde	169017	49	78035	gewinner	442378
noppe_+n_spielerin	Noppenspielerin	29	noppe	2227	14	899	spielerin	253765
einfahrt_seite	Einfahrtseite	24	einfahrt	74388	27	3507	seite	5630195
vorrunde_+n_phase	Vorrundenphase	70	vorrunde	169017	49	78035	phase	532977
steigerung_+s_formel	Steigerungsformel	52	steigerung	248268	22	25059	formel	275469
pastor_+en_kollege	Pastorenkollege	47	pastor	204397	28	5697	kollege	2285843
vorrunde_+n_ort	Vorrundenort	85	vorrunde	169017	49	78035	ort	3240089
schwindel_geschichte	Schwindelgeschichte	32	schwindel	33725	18	8263	geschichte	3706026
bast_wald	Bastwald	22	bast	17588	23	7421	wald	1102285
bast_geflecht	Bastgeflecht	27	bast	17588	23	7421	geflecht	23270
araber_sturm	Arabersturm	21	araber	68990	16	2151	sturm	462191
vorrunde_+n_pleite	Vorrundenpleite	117	vorrunde	169017	49	78035	pleite	237745
urheber_frage	Urheberfrage	36	urheber	40645	12	38233	frage	5961439
mediziner_leben	Medizinerleben	39	mediziner	273039	30	3464	leben	5506906
vorrunde_+n_team	Vorrundenteam	165	vorrunde	169017	49	78035	team	3704600
pappel_wiese	Pappelwiese	22	pappel	27165	25	8084	wiese	421044
mediziner_organisation	Medizinerorganisation	25	mediziner	273039	30	3464	organisation	911747
vorrunde_gruppe	Vorrundegruppe	35	vorrunde	169017	49	78035	gruppe	2849144
steigerung_+s_kurve	Steigerungskurve	41	steigerung	248268	22	25059	kurve	204443
schwindel_zentrum	Schwindelzentrum	21	schwindel	33725	18	8263	zentrum	912483
pastor_+en_wäldchen	Pastorenwäldchen	38	pastor	204397	28	5697	wäldchen	17728
pappel_platz	Pappelplatz	127	pappel	27165	25	8084	platz	6219854
einfahrt_möglichkeit	Einfahrtmöglichkeit	26	einfahrt	74388	27	3507	möglichkeit	2735995
einfahrt_höhe	Einfahrthöhe	27	einfahrt	74388	27	3507	höhe	2197057
vorrunde_+n_punkt	Vorrundenpunkt	86	vorrunde	169017	49	78035	punkt	4112282
vorrunde_+n_lauf	Vorrundenlauf	177	vorrunde	169017	49	78035	lauf	964220
vorrunde_+n_auslosung	Vorrundenauslosung	49	vorrunde	169017	49	78035	auslosung	60257
mediziner_welt	Medizinerwelt	21	mediziner	273039	30	3464	welt	4916103
karotte_+n_schale	Karottenschale	28	karotte	22625	19	2411	schale	95543
einfahrt_+s_weg	Einfahrtsweg	35	einfahrt	74388	27	3507	weg	5133691
vorrunde_+n_meisterschaft	Vorrundenmeisterschaft	56	vorrunde	169017	49	78035	meisterschaft	600675
vorrunde_+n_gefecht	Vorrundengefecht	60	vorrunde	169017	49	78035	gefecht	90157
mediziner_zunft	Medizinerzunft	42	mediziner	273039	30	3464	zunft	64113
araber_rennen	Araberrennen	121	araber	68990	16	2151	rennen	857128
vorrunde_+n_rennen	Vorrundenrennen	64	vorrunde	169017	49	78035	rennen	857128
pappel_laub	Pappellaub	24	pappel	27165	25	8084	laub	80098
bast_sohle	Bastsohle	20	bast	17588	23	7421	sohle	37110
vorrunde_+n_start	Vorrundenstart	74	vorrunde	169017	49	78035	start	1492612
steigerung_+s_bogen	Steigerungsbogen	60	steigerung	248268	22	25059	bogen	197226
pastor_+s_gasse	Pastorsgasse	165	pastor	204397	28	5697	gasse	122376
pastor_+en_gattin	Pastorengattin	78	pastor	204397	28	5697	gattin	79427
einfahrt_+s_spur	Einfahrtsspur	28	einfahrt	74388	27	3507	spur	487330
vorrunde_+n_auftritt	Vorrundenauftritt	79	vorrunde	169017	49	78035	auftritt	1347296
schwindel_gefahr	Schwindelgefahr	34	schwindel	33725	18	8263	gefahr	1429649
pastor_+en_paar	Pastorenpaar	208	pastor	204397	28	5697	paar	628289
gewohnheit_+s_dieb	Gewohnheitsdieb	45	gewohnheit	63952	14	7567	dieb	315478
einfahrt_+s_kontrolle	Einfahrtskontrolle	22	einfahrt	74388	27	3507	kontrolle	949381
einfahrt_+s_gebühr	Einfahrtsgebühr	24	einfahrt	74388	27	3507	gebühr	452041
steigerung_+s_dynamik	Steigerungsdynamik	21	steigerung	248268	22	25059	dynamik	148955
bast_holz	Bastholz	35	bast	17588	23	7421	holz	700022
araber_hof	Araberhof	20	araber	68990	16	2151	hof	856771
vorrunde_+n_form	Vorrundenform	37	vorrunde	169017	49	78035	form	1609109
pastor_+en_team	Pastorenteam	33	pastor	204397	28	5697	team	3704600
bast_stuhl	Baststuhl	24	bast	17588	23	7421	stuhl	322659
bast_gewebe	Bastgewebe	21	bast	17588	23	7421	gewebe	51669
pastor_straße	Pastorstraße	81	pastor	204397	28	5697	straße	5466398
pastor_platz	Pastorplatz	72	pastor	204397	28	5697	platz	6219854
pastor_haus	Pastorhaus	39	pastor	204397	28	5697	haus	6907268
pastor_+en_wechsel	Pastorenwechsel	30	pastor	204397	28	5697	wechsel	721192
pappel_teich	Pappelteich	22	pappel	27165	25	8084	teich	172595
mediziner_meinung	Medizinermeinung	23	mediziner	273039	30	3464	meinung	1400797
einfahrt_+s_schneise	Einfahrtsschneise	25	einfahrt	74388	27	3507	schneise	21535
einfahrt_+s_berechtigung	Einfahrtsberechtigung	22	einfahrt	74388	27	3507	berechtigung	41485
mediziner_sicht	Medizinersicht	54	mediziner	273039	30	3464	sicht	1438180
mediziner_angabe	Medizinerangabe	38	mediziner	273039	30	3464	angabe	2501939
kieme_+n_träger	Kiementräger	28	kieme	3376	12	567	träger	407901
kieme_+n_mann	Kiemenmann	20	kieme	3376	12	567	mann	8392866
einfahrt_+s_winkel	Einfahrtswinkel	35	einfahrt	74388	27	3507	winkel	173196
bast_flasche	Bastflasche	25	bast	17588	23	7421	flasche	359078
araber_führer	Araberführer	71	araber	68990	16	2151	führer	183956
vorrunde_+n_vergleich	Vorrundenvergleich	52	vorrunde	169017	49	78035	vergleich	1415950
vorrunde_+n_rang	Vorrundenrang	25	vorrunde	169017	49	78035	rang	923686
vorrunde_+n_paarung	Vorrundenpaarung	29	vorrunde	169017	49	78035	paarung	34347
pappel_wurzel	Pappelwurzel	48	pappel	27165	25	8084	wurzel	309840
pappel_wolle	Pappelwolle	20	pappel	27165	25	8084	wolle	51262
mediziner_tagung	Medizinertagung	33	mediziner	273039	30	3464	tagung	166853
einfahrt_spur	Einfahrtspur	22	einfahrt	74388	27	3507	spur	487330
einfahrt_situation	Einfahrtsituation	21	einfahrt	74388	27	3507	situation	2063574
vorrunde_+n_ziel	Vorrundenziel	27	vorrunde	169017	49	78035	ziel	3512621
vorrunde_+n_auftakt	Vorrundenauftakt	118	vorrunde	169017	49	78035	auftakt	629854
schwindel_ware	Schwindelware	21	schwindel	33725	18	8263	ware	703735
pappel_schnee	Pappelschnee	22	pappel	27165	25	8084	schnee	437661
pappel_grund	Pappelgrund	746	pappel	27165	25	8084	grund	4368447
mediziner_streik	Medizinerstreik	75	mediziner	273039	30	3464	streik	285370
mediziner_gewerkschaft	Medizinergewerkschaft	59	mediziner	273039	30	3464	gewerkschaft	733025
mediziner_gesellschaft	Medizinergesellschaft	80	mediziner	273039	30	3464	gesellschaft	1975885
karotte_+n_geschmack	Karottengeschmack	22	karotte	22625	19	2411	geschmack	304509
einfahrt_+s_beschränkung	Einfahrtsbeschränkung	25	einfahrt	74388	27	3507	beschränkung	102410
vorrunde_+n_tor	Vorrundentor	30	vorrunde	169017	49	78035	tor	2889790
pappel_damm	Pappeldamm	391	pappel	27165	25	8084	damm	165323
mediziner_schwemme	Medizinerschwemme	44	mediziner	273039	30	3464	schwemme	3508
bast_mann	Bastmann	139	bast	17588	23	7421	mann	8392866
pappel_schule	Pappelschule	80	pappel	27165	25	8084	schule	4221314
mediziner_streit	Medizinerstreit	34	mediziner	273039	30	3464	streit	1117620
vorrunde_+n_verlauf	Vorrundenverlauf	28	vorrunde	169017	49	78035	verlauf	394952
vorrunde_+n_treffer	Vorrundentreffer	50	vorrunde	169017	49	78035	treffer	878363
pappel_ast	Pappelast	32	pappel	27165	25	8084	ast	131973
mediziner_treffen	Medizinertreffen	30	mediziner	273039	30	3464	treffen	1153627
mediziner_dichte	Medizinerdichte	22	mediziner	273039	30	3464	dichte	35933
gewohnheit_+s_fahrer	Gewohnheitsfahrer	37	gewohnheit	63952	14	7567	fahrer	1151148
bast_straße	Baststraße	25	bast	17588	23	7421	straße	5466398
vorrunde_+n_titel	Vorrundentitel	37	vorrunde	169017	49	78035	titel	2133245
schwindel_nichte	Schwindelnichte	23	schwindel	33725	18	8263	nichte	39923
pastor_+en_teich	Pastorenteich	27	pastor	204397	28	5697	teich	172595
mediziner_stelle	Medizinerstelle	52	mediziner	273039	30	3464	stelle	1639478
araber_fresser	Araberfresser	23	araber	68990	16	2151	fresser	818
leid_wesen	Leidwesen	22216	leid	180040	16	28547	wesen	175080
umgehung_+s_straße	Umgehungsstraße	50649	umgehung	44566	20	53681	straße	5466398
entzug_+s_erscheinung	Entzugserscheinung	6048	entzug	40305	15	11724	erscheinung	126071
durchsetzung_+s_vermögen	Durchsetzungsvermögen	13520	durchsetzung	50527	18	24805	vermögen	303807
lein_öl	Leinöl	4639	lein	7821	22	15886	öl	373840
packung_+s_beilage	Packungsbeilage	1756	packung	55870	15	7137	beilage	44442
verpflichtung_+s_erklärung	Verpflichtungserklärung	4275	verpflichtung	341621	18	14080	erklärung	623713
durchsetzung_+s_kraft	Durchsetzungskraft	8183	durchsetzung	50527	18	24805	kraft	1790715
packung_+s_größe	Packungsgröße	2137	packung	55870	15	7137	größe	642220
wacholder_beere	Wacholderbeere	3208	wacholder	6574	34	7932	beere	40034
vergeltung_+s_schlag	Vergeltungsschlag	6425	vergeltung	25979	23	13739	schlag	483266
verpflichtung_+s_ermächtigung	Verpflichtungsermächtigung	8382	verpflichtung	341621	18	14080	ermächtigung	12458
marder_hund	Marderhund	6103	marder	19925	24	8588	hund	979953
hain_holz	Hainholz	3589	hain	43055	25	17631	holz	700022
entzug_+s_klinik	Entzugsklinik	4062	entzug	40305	15	11724	klinik	724764
lein_pfad	Leinpfad	5313	lein	7821	22	15886	pfad	100555
verpflichtung_+s_klage	Verpflichtungsklage	92	verpflichtung	341621	18	14080	klage	398830
packung_+s_anweisung	Packungsanweisung	1334	packung	55870	15	7137	anweisung	123880
lein_weber	Leinweber	2392	lein	7821	22	15886	weber	664119
packung_+s_anleitung	Packungsanleitung	320	packung	55870	15	7137	anleitung	167340
vergeltung_+s_aktion	Vergeltungsaktion	2650	vergeltung	25979	23	13739	aktion	1661612
marder_biss	Marderbiss	667	marder	19925	24	8588	biss	59785
hain_straße	Hainstraße	1987	hain	43055	25	17631	straße	5466398
hain_feld	Hainfeld	637	hain	43055	25	17631	feld	885968
packung_+s_dichte	Packungsdichte	159	packung	55870	15	7137	dichte	35933
hain_+e_wald	Hainewald	8522	hain	43055	25	17631	wald	1102285
wacholder_drossel	Wacholderdrossel	906	wacholder	6574	34	7932	drossel	3665
packung_+s_inhalt	Packungsinhalt	239	packung	55870	15	7137	inhalt	634299
leid_erfahrung	Leiderfahrung	403	leid	180040	16	28547	erfahrung	1716922
durchsetzung_+s_wille	Durchsetzungswille	1205	durchsetzung	50527	18	24805	wille	588144
packung_+s_angabe	Packungsangabe	531	packung	55870	15	7137	angabe	2501939
lein_feld	Leinfeld	54	lein	7821	22	15886	feld	885968
entzug_+s_behandlung	Entzugsbehandlung	312	entzug	40305	15	11724	behandlung	491276
lein_saat	Leinsaat	346	lein	7821	22	15886	saat	22626
weiher_hof	Weiherhof	1847	weiher	50960	36	14768	hof	856771
marder_schaden	Marderschaden	438	marder	19925	24	8588	schaden	1451984
umgehung_+s_möglichkeit	Umgehungsmöglichkeit	568	umgehung	44566	20	53681	möglichkeit	2735995
wacholder_busch	Wacholderbusch	523	wacholder	6574	34	7932	busch	218865
lein_dotter	Leindotter	250	lein	7821	22	15886	dotter	2060
durchsetzung_+s_stärke	Durchsetzungsstärke	754	durchsetzung	50527	18	24805	stärke	338309
weiher_straße	Weiherstraße	1872	weiher	50960	36	14768	straße	5466398
vergeltung_+s_waffe	Vergeltungswaffe	559	vergeltung	25979	23	13739	waffe	624229
verpflichtung_+s_zeit	Verpflichtungszeit	310	verpflichtung	341621	18	14080	zeit	10557899
leid_genosse	Leidgenosse	146	leid	180040	16	28547	genosse	199107
durchsetzung_+s_möglichkeit	Durchsetzungsmöglichkeit	208	durchsetzung	50527	18	24805	möglichkeit	2735995
einweisung_+s_schein	Einweisungsschein	109	einweisung	30667	13	684	schein	140759
klippe_+n_rand	Klippenrand	164	klippe	28191	14	9246	rand	671521
umgehung_+s_geschäft	Umgehungsgeschäft	240	umgehung	44566	20	53681	geschäft	1891578
klippe_+n_springer	Klippenspringer	632	klippe	28191	14	9246	springer	169757
durchsetzung_+s_strategie	Durchsetzungsstrategie	152	durchsetzung	50527	18	24805	strategie	507189
weiher_feld	Weiherfeld	125	weiher	50960	36	14768	feld	885968
leid_borg	Leidborg	1039	leid	180040	16	28547	borg	28939
thunfisch_steak	Thunfischsteak	284	thunfisch	12640	20	1797	steak	51584
leid_ecker	Leidecker	724	leid	180040	16	28547	ecker	16467
wacholder_baum	Wacholderbaum	213	wacholder	6574	34	7932	baum	1443177
thunfisch_fang	Thunfischfang	257	thunfisch	12640	20	1797	fang	49248
umgehung_+s_verbot	Umgehungsverbot	26	umgehung	44566	20	53681	verbot	360234
umgehung_+s_strecke	Umgehungsstrecke	693	umgehung	44566	20	53681	strecke	1146877
