entry	freq
Leckbildung	0.0
Leckdiener	0.0
Leckeimer	0.0
Leckeis	30.0
Leckerei	75165.0
Leckerle	89.0
Leckfaktor	0.0
Leckfeld	0.0
Leckgas	1.0
Leckgröße	5.0
Lecklage	1.0
Leckleistung	0.0
Leckleitung	0.0
Leckmasse	0.0
Leckmenge	0.0
Leckmuschel	101.0
Lecknase	0.0
Leckorgie	0.0
Leckpfropfen	0.0
Leckpunkt	0.0
Leckrad	0.0
Leckrat	0.0
Lecksauge	0.0
Leckschaden	1.0
Leckschwester	1.0
Lecksicherheit	0.0
Leckspray	0.0
Leckspur	0.0
Leckstabilität	12.0
Leckstein	137.0
Leckstrahl	0.0
Leckstrahlung	23.0
Leckstrom	95.0
Lecksuche	97.0
Lecksucht	0.0
Lecktag	0.0
Lecktechnik	0.0
Lecktor	3.0
Leckverhalten	0.0
Leckwarnung	0.0
Leckwasser	21.0
Leckwunde	0.0
Leckzwang	0.0
Lecköl	0.0
Lecküberwachung	6.0
Leder	149827.0
Lederabdeckung	4.0
Lederabfall	88.0
Lederabsatz	1.0
Lederabteilung	18.0
Lederaccessoire	276.0
Lederakkord	0.0
Lederakzent	2.0
Lederalbum	2.0
Lederallergie	28.0
Lederanemone	0.0
Lederangebot	0.0
Lederangel	0.0
Lederanhänger	23.0
Lederanmutung	0.0
Lederanteil	19.0
Lederanzug	350.0
Lederapfel	14.0
Lederapplikation	121.0
Lederarbeit	576.0
Lederarbeiter	55.0
Lederarm	11.0
Lederaroma	2.0
Lederarsch	88.0
Lederart	192.0
Lederartikel	344.0
Lederatelier	18.0
Lederaufarbeitung	0.0
Lederaufbau	0.0
Lederaufbereitung	7.0
Lederaufhalter	0.0
Lederauflage	22.0
Lederaufnäher	0.0
Lederaufsatz	19.0
Lederausbinder	0.0
Lederausführung	26.0
Lederausgabe	28.0
Lederauskleidung	0.0
Lederausrüstung	14.0
Lederausstattung	1644.0
Lederauswahl	1.0
Lederbach	899.0
Lederbaend	0.0
Lederbahn	0.0
Lederbalg	58.0
Lederball	2154.0
Lederballen	23.0
Lederbalsam	42.0
Lederband	1680.0
Lederbandage	0.0
Lederbande	0.0
Lederbank	561.0
Lederbar	36.0
Lederbauer	4.0
Lederbaum	0.0
Lederbearbeitung	162.0
Lederbecher	32.0
Lederbedarf	0.0
Lederbeere	14.0
Lederbehandlung	11.0
Lederbehälter	4.0
Lederbehältnis	3.0
Lederbein	1.0
Lederbekleidung	513.0
Lederbelag	0.0
Lederbereich	20.0
Lederberuf	15.0
Lederbesatz	123.0
Lederbeschichtung	1.0
Lederbeschlag	1.0
Lederbespannung	43.0
Lederbestandteil	0.0
Lederbestellung	0.0
Lederbestuhlung	9.0
Lederbetrieb	18.0
Lederbett	26.0
Lederbeutel	1034.0
Lederbewegung	1.0
Lederbezug	1009.0
Lederbiker	0.0
Lederbikini	20.0
Lederbild	17.0
Lederbildner	8.0
Lederbinde	1.0
Lederbindung	21.0
Lederblase	0.0
Lederblatt	7.0
Lederblazer	59.0
Lederblouson	414.0
Lederblume	13.0
Lederbluse	3.0
Lederblümchen	1.0
Lederblüte	1.0
Lederboden	14.0
Lederbody	12.0
Lederbogen	284.0
Lederbohrer	0.0
Lederboot	103.0
Lederbordüre	0.0
Lederborte	0.0
Lederboutique	18.0
Lederbox	6.0
Lederboy	0.0
Lederbranche	189.0
Lederbraun	0.0
Lederbraut	27.0
Lederbrille	0.0
Lederbrücke	10.0
Lederbuch	50.0
Lederbuchse	0.0
Lederbund	0.0
Lederburg	0.0
Lederbusen	0.0
Lederbälgchen	42.0
Lederbändchen	145.0
Lederbändeln	0.0
Lederbär	0.0
Lederbörse	98.0
Lederbüchlein	10.0
Lederbügel	0.0
Lederbündel	0.0
Lederbürste	0.0
Ledercape	1.0
Ledercharakter	0.0
Lederchemie	55.0
Lederchemikalie	58.0
Lederclub	32.0
Ledercoach	1.0
Ledercouch	1485.0
Ledercover	1.0
Ledercreme	17.0
Lederdach	23.0
Lederdecke	6.0
Lederdeckel	15.0
Lederdehner	0.0
Lederdesign	84.0
Lederdesigner	43.0
Lederdesignerin	6.0
Lederdessous	19.0
Lederdetail	45.0
Lederdichtung	22.0
Lederdicke	0.0
Lederding	18.0
Lederdoktor	0.0
Lederdomina	1.0
Lederdoppelung	0.0
Lederdopplung	0.0
Lederdorn	15.0
Lederdreieck	0.0
Lederdress	223.0
Lederduft	32.0
Ledereck	0.0
Lederecke	27.0
Ledereffekt	0.0
Ledereigenschaft	2.0
Ledereimer	398.0
Ledereinband	867.0
Ledereinfassung	18.0
Ledereinkauf	0.0
Ledereinlage	18.0
Ledereinrichtung	0.0
Ledereinsatz	71.0
Ledereinschlag	0.0
Ledereinteiler	3.0
Lederelement	46.0
Lederemblem	0.0
Lederende	0.0
Lederergänzung	0.0
Lederersatz	70.0
Ledererzeugnis	28.0
Ledererzeugung	21.0
Lederetikett	25.0
Lederetui	447.0
Lederexemplar	0.0
Lederexperte	27.0
Lederexport	0.0
Lederexporteur	0.0
Lederfabrik	3030.0
Lederfabrikant	222.0
Lederfabrikat	0.0
Lederfabrikation	36.0
Lederfachmann	12.0
Lederfaden	0.0
Lederfalte	1.0
Lederfalz	0.0
Lederfan	19.0
Lederfarbe	129.0
Lederfarbstoff	0.0
Lederfarn	15.0
Lederfaser	8.0
Lederfauteuil	203.0
Lederfehler	0.0
Lederfeile	0.0
Lederfell	1.0
Lederfertigung	13.0
Lederfessel	28.0
Lederfetischismus	0.0
Lederfetischist	56.0
Lederfett	117.0
Lederfetzen	71.0
Lederfibrille	0.0
Lederfigur	13.0
Lederfirma	84.0
Lederflasche	2.0
Lederflechter	0.0
Lederfleck	3.0
Lederflecken	50.0
Lederflicken	124.0
Lederflickwerk	0.0
Lederfliese	0.0
Lederfläche	38.0
Lederflügel	0.0
Lederfoliant	28.0
Lederform	0.0
Lederforschung	6.0
Lederfragment	5.0
Lederfraktion	0.0
Lederfrau	16.0
Lederfreak	0.0
Lederfreund	23.0
Lederfund	15.0
Lederfutter	28.0
Lederfutteral	55.0
Lederfußball	367.0
Lederfärbemittel	0.0
Lederfärber	1.0
Lederfärberei	11.0
Lederfärbung	0.0
Lederfäule	0.0
Lederfäustling	1.0
Lederfütterung	1.0
Ledergamasche	58.0
Ledergarn	0.0
Ledergarnitur	500.0
Ledergasse	647.0
Ledergeber	15.0
Ledergebiss	0.0
Ledergedöns	0.0
Ledergeflecht	19.0
Ledergegenstand	0.0
Ledergehänge	1.0
Ledergehäuse	0.0
Ledergelb	0.0
Ledergeld	6.0
Ledergepäck	1.0
Ledergerber	571.0
Ledergerberei	74.0
Ledergerbung	40.0
Ledergerte	1.0
Ledergeruch	111.0
Ledergerät	0.0
Ledergeschirr	102.0
Ledergeschäft	288.0
Ledergesicht	40.0
Ledergestühl	57.0
Ledergewand	27.0
Ledergewerbe	83.0
Ledergewerkschaft	22.0
Ledergewinnung	14.0
Ledergolf	0.0
Ledergraben	0.0
Ledergriff	169.0
Ledergroßhandel	1.0
Ledergroßhändler	8.0
Ledergruppe	2.0
Lederguertel	0.0
Ledergummi	0.0
Ledergurt	232.0
Ledergut	0.0
Ledergöttinnen	0.0
Ledergürtel	1675.0
Lederhalfter	40.0
Lederhalle	0.0
Lederhalt	0.0
Lederhalterung	0.0
Lederhand	39.0
Lederhandel	60.0
Lederhandler	3.0
Lederhandlung	93.0
Lederhandschuh	2328.0
Lederhandtasche	640.0
Lederhandwerk	143.0
Lederhandwerker	48.0
Lederharnisch	20.0
Lederhaube	94.0
Lederhaus	92.0
Lederhaut	1046.0
Lederhecke	32.0
Lederheini	0.0
Lederhelm	167.0
Lederhemd	112.0
Lederhenkel	1.0
Lederherrin	0.0
Lederhersteller	46.0
Lederherstellung	212.0
Lederherz	15.0
Lederhexe	315.0
Lederhimmel	1.0
Lederhochzeit	0.0
Lederhocker	129.0
Lederhof	72.0
Lederhose	25490.0
Lederhuelle	0.0
Lederhut	395.0
Lederhändler	192.0
Lederhöschen	35.0
Lederhülle	197.0
Lederhülse	15.0
Lederimitat	318.0
Lederimitation	21.0
Lederimprägnierung	0.0
Lederindustrie	777.0
Lederinlay	0.0
Lederinstitut	6.0
Lederintarsia	2.0
Lederinterieur	69.0
Lederitem	0.0
Lederjacke	25189.0
Lederjackett	62.0
Lederjeans	75.0
Lederjoppe	50.0
Lederjungs	19.0
Lederjäckchen	104.0
Lederjäger	0.0
Lederkalender	1.0
Lederkammer	80.0
Lederkanapee	0.0
Lederkanone	0.0
Lederkante	13.0
Lederkapital	0.0
Lederkappe	490.0
Lederkapsel	0.0
Lederkarpfen	24.0
Lederkarte	4.0
Lederkaschierung	0.0
Lederkassette	13.0
Lederkauf	0.0
Lederkaufmann	5.0
Lederkeil	0.0
Lederkenner	0.0
Lederkerl	141.0
Lederkern	0.0
Lederkette	54.0
Lederkissen	153.0
Lederkittel	1.0
Lederkladde	3.0
Lederklamotte	535.0
Lederklappe	13.0
Lederklasse	0.0
Lederklatsch	0.0
Lederkleber	18.0
Lederkleid	354.0
Lederkleidchen	22.0
Lederkleidung	574.0
Lederkluft	1598.0
Lederklumpen	0.0
Lederklöppel	0.0
Lederknarre	0.0
Lederknauf	1.0
Lederknebel	0.0
Lederkneipe	6.0
Lederknochen	0.0
Lederknopf	45.0
Lederknoten	35.0
Lederkoffer	937.0
Lederkollektion	65.0
Lederkoller	12.0
Lederkombi	698.0
Lederkombination	96.0
Lederkomponente	0.0
Lederkonfektion	3.0
Lederkonsole	0.0
Lederkonstruktion	0.0
Lederkopf	6.0
Lederkoppel	40.0
Lederkoralle	21.0
Lederkorb	0.0
Lederkordel	22.0
Lederkorpus	0.0
Lederkorsage	54.0
Lederkorsett	81.0
Lederkostüm	241.0
Lederkostümchen	0.0
Lederkragen	28.0
Lederkram	0.0
Lederkranz	21.0
Lederkrawatte	173.0
Lederkreation	27.0
Lederkreis	0.0
Lederkreuz	1.0
Lederkugel	1483.0
Lederkult	0.0
Lederkunde	0.0
Lederkunst	54.0
Lederkutte	354.0
Lederkäppchen	2.0
Lederkäppi	41.0
Lederkäse	26.0
Lederkästchen	6.0
Lederköcher	37.0
Lederköfferchen	85.0
Lederkörper	13.0
Lederkübel	0.0
Lederkünstler	44.0
Lederlabel	2.0
Lederlack	0.0
Lederlade	0.0
Lederladen	63.0
Lederlady	16.0
Lederlage	0.0
Lederlager	40.0
Lederlaminat	0.0
Lederlampe	0.0
Lederland	143.0
Lederlandschaft	0.0
Lederlappe	0.0
Lederlasche	29.0
Lederlatsche	61.0
Lederlehne	2.0
Lederlehnstuhl	0.0
Lederleibchen	0.0
Lederleim	0.0
Lederleine	57.0
Lederleinen	0.0
Lederlenker	17.0
Lederlesbe	4.0
Lederleute	0.0
Lederliebhaber	0.0
Lederlieferant	23.0
Lederlieferung	0.0
Lederliege	47.0
Lederlippe	0.0
Lederlogo	0.0
Lederlokal	0.0
Lederlook	73.0
Lederlotion	8.0
Lederlumpen	0.0
Lederlunge	0.0
Lederlust	2.0
Lederläppchen	10.0
Ledermacher	96.0
Ledermacherin	0.0
Ledermagnet	0.0
Ledermangel	0.0
Ledermann	2552.0
Ledermanschette	106.0
Ledermantel	2492.0
Ledermanufaktur	222.0
Ledermappe	548.0
Ledermarke	44.0
Ledermarkt	46.0
Ledermaschine	1.0
Ledermaske	238.0
Ledermaterial	26.0
Ledermaterialien	0.0
Ledermatratze	1.0
Ledermatte	3.0
Ledermaus	21.0
Ledermedaille	1.0
Ledermehl	0.0
Ledermeister	2.0
Ledermembran	55.0
Ledermensch	9.0
Ledermesse	46.0
Ledermesser	9.0
Ledermetropole	15.0
Ledermieder	26.0
Ledermilch	34.0
Ledermini	128.0
Ledermittel	0.0
Ledermix	7.0
Ledermobiliar	51.0
Ledermode	322.0
Ledermodell	27.0
Ledermoebel	0.0
Ledermokassin	16.0
Ledermontur	399.0
Ledermosaik	2.0
Ledermuseum	739.0
Ledermuster	29.0
Ledermutter	0.0
Ledermädel	0.0
Ledermännchen	2.0
Ledermäppchen	135.0
Ledermöbel	560.0
Ledermühle	0.0
Ledermüller	242.0
Ledermütze	234.0
Ledernachbildung	51.0
Ledernacken	367.0
Ledernadel	17.0
Ledernaht	43.0
Ledernarbe	2.0
Ledernase	0.0
Lederniete	0.0
Ledernonne	0.0
Ledernote	26.0
Ledernähe	0.0
Lederoase	0.0
Lederoberfläche	58.0
Lederobjekt	46.0
Lederohr	9.0
Lederoptik	276.0
Lederoption	0.0
Lederoutfit	356.0
Lederoverall	34.0
Lederpack	0.0
Lederpaddel	0.0
Lederpaket	59.0
Lederpantoffel	134.0
Lederpantolette	1.0
Lederpanzer	31.0
Lederpanzerung	0.0
Lederpapier	3.0
Lederpappe	0.0
Lederparka	0.0
Lederpartie	1.0
Lederparty	0.0
Lederpatch	2.0
Lederpatsch	0.0
Lederpeitsche	396.0
Lederpelle	0.0
Lederperforation	0.0
Lederpflege	173.0
Lederpille	45.0
Lederplan	0.0
Lederplane	4.0
Lederplatte	27.0
Lederplättchen	17.0
Lederpolitur	1.0
Lederpolster	1076.0
Lederpolsterung	194.0
Lederpore	0.0
Lederportemonnaie	113.0
Lederpott	0.0
Lederpreis	82.0
Lederpresse	6.0
Lederprobe	33.0
Lederproblem	0.0
Lederprodukt	276.0
Lederproduktion	154.0
Lederproduzent	32.0
Lederprofi	0.0
Lederprogramm	0.0
Lederprotein	0.0
Lederprägung	9.0
Lederpumps	44.0
Lederpunzierer	8.0
Lederpuppe	11.0
Lederpuschen	35.0
Lederpäckchen	0.0
Lederquadrat	0.0
Lederqualität	78.0
Lederquast	0.0
Lederrahmen	17.0
Lederrand	0.0
Lederranzen	178.0
Lederrasse	0.0
Lederreim	0.0
Lederreiniger	45.0
Lederreinigung	39.0
Lederreparatur	30.0
Lederrest	374.0
Lederrestauration	1.0
Lederrestaurierung	0.0
Lederriegel	0.0
Lederriemchen	100.0
Lederriemen	1954.0
Lederring	16.0
Lederringen	0.0
Lederriss	0.0
Lederrobe	0.0
Lederrock	554.0
Lederrocker	2.0
Lederrohr	0.0
Lederrolle	34.0
Lederrucksack	222.0
Lederruestung	0.0
Lederröckchen	29.0
Lederröhre	15.0
Lederrücken	148.0
Lederrückseite	0.0
Lederrüstung	46.0
Ledersaal	0.0
Ledersache	192.0
Ledersack	186.0
Ledersakko	44.0
Ledersandale	433.0
Ledersattel	402.0
Ledersatz	0.0
Ledersberger	0.0
Lederschaden	0.0
Lederschale	1.0
Lederscharnier	1.0
Lederschatulle	45.0
Lederschaum	0.0
Lederscheibe	5.0
Lederscheide	113.0
Lederschere	16.0
Lederscheune	0.0
Lederschicht	38.0
Lederschiefer	0.0
Lederschiene	0.0
Lederschild	13.0
Lederschildchen	0.0
Lederschildkröte	493.0
Lederschirm	5.0
Lederschlag	0.0
Lederschlappe	66.0
Lederschlauch	82.0
Lederschlaufe	176.0
Lederschlegel	0.0
Lederschleife	1.0
Lederschließe	0.0
Lederschlinge	18.0
Lederschlips	88.0
Lederschläppchen	22.0
Lederschlüpfer	0.0
Lederschmied	1.0
Lederschmuck	80.0
Lederschnalle	36.0
Lederschneider	83.0
Lederschneiderei	11.0
Lederschneiderin	2.0
Lederschnipsel	1.0
Lederschnitt	6.0
Lederschnuerer	0.0
Lederschnur	170.0
Lederschnürer	4.0
Lederschnürung	0.0
Lederschraube	0.0
Lederschuber	11.0
Lederschuh	4506.0
Lederschule	1.0
Lederschulter	0.0
Lederschuppe	0.0
Lederschurz	106.0
Lederschutz	41.0
Lederschwamm	0.0
Lederschwarte	1.0
Lederschwinge	0.0
Lederschwinger	0.0
Lederschwuchtel	0.0
Lederschwärze	0.0
Lederschühchen	36.0
Lederschürze	507.0
Ledersegment	0.0
Lederseife	33.0
Lederseil	7.0
Lederseite	44.0
Ledersektor	0.0
Lederserie	16.0
Lederservice	0.0
Ledersessel	7011.0
Lederset	0.0
Ledersex	8.0
Ledershampoo	0.0
Ledershop	12.0
Ledershopper	4.0
Ledershort	4.0
Ledersitz	5337.0
Ledersitzecke	48.0
Ledersklave	0.0
Lederslip	35.0
Lederslipper	290.0
Ledersneaker	7.0
Ledersocke	2.0
Ledersofa	4054.0
Ledersohle	705.0
Ledersole	0.0
Ledersorte	0.0
Ledersortiment	1.0
Lederspezialist	58.0
Lederspielzeug	0.0
Lederspinne	0.0
Lederspitz	0.0
Lederspray	55.0
Ledersprung	35.0
Lederstadt	408.0
Lederstand	10.0
Lederstatt	3.0
Lederstaub	0.0
Ledersteg	0.0
Lederstelle	0.0
Lederstempel	0.0
Lederstickerei	0.0
Lederstiefel	2014.0
Lederstoff	1.0
Lederstollen	45.0
Lederstrampler	1.0
Lederstrang	0.0
Lederstrauch	0.0
Lederstraße	168.0
Lederstreife	0.0
Lederstreifen	287.0
Lederstrick	0.0
Lederstriemen	2.0
Lederstring	1.0
Lederstruktur	12.0
Lederstrumpf	792.0
Lederstrümpfchen	0.0
Lederstube	21.0
Lederstudio	8.0
Lederstuhl	645.0
Lederstulpe	13.0
Lederstäbchen	0.0
Lederstädter	34.0
Lederstärke	2.0
Lederstück	470.0
Lederstückchen	13.0
Ledersubstanz	0.0
Lederszene	84.0
Ledersäckchen	117.0
Ledersäuberer	0.0
Ledertagebuch	0.0
Ledertampon	0.0
Ledertanga	28.0
Ledertapete	664.0
Ledertasche	3827.0
Ledertechnik	99.0
Ledertechniker	19.0
Lederteil	328.0
Lederteilchen	0.0
Lederteppich	1.0
Ledertextur	0.0
Ledertisch	2.0
Lederton	8.0
Ledertop	42.0
Ledertornister	19.0
Ledertracht	25.0
Ledertreffen	23.0
Ledertrenchcoat	0.0
Ledertrend	0.0
Ledertrense	0.0
Ledertreter	76.0
Lederträger	5.0
Ledertuch	123.0
Ledertunika	0.0
Ledertunte	0.0
Lederturm	0.0
Ledertussi	0.0
Ledertyp	40.0
Ledertypus	0.0
Ledertänzer	7.0
Ledertäschchen	141.0
Ledertäschner	0.0
Ledertönung	0.0
Lederuhr	0.0
Lederumfang	0.0
Lederumhang	16.0
Lederumhüllung	0.0
Lederummantelung	13.0
Lederumrandung	0.0
Lederumschlag	29.0
Lederumwicklung	0.0
Lederuniform	32.0
Lederunikat	2.0
Lederunterlage	13.0
Lederutensilien	0.0
Ledervariante	49.0
Ledervariation	0.0
Lederverarbeiter	30.0
Lederverarbeitung	485.0
Lederverbrauch	0.0
Lederverdeck	18.0
Lederveredelung	7.0
Lederverkauf	13.0
Lederverkleidung	64.0
Lederverkäufer	0.0
Lederverpackung	0.0
Lederverschluss	1.0
Lederversiegelung	0.0
Lederversion	1.0
Lederverstärkung	2.0
Lederverwertung	5.0
Lederverzierung	7.0
Ledervolant	5.0
Ledervorhang	10.0
Ledervorrat	0.0
Ledervorrichtung	1.0
Lederwachs	0.0
Lederwahl	0.0
Lederwalke	0.0
Lederwalze	11.0
Lederwams	182.0
Lederwand	2.0
Lederwange	0.0
Lederwanze	57.0
Lederware	9373.0
Lederwarenhaus	7.0
Lederwascher	14.0
Lederwedel	0.0
Lederweg	0.0
Lederwerk	503.0
Lederwerker	34.0
Lederwerkstatt	236.0
Lederwerkstatten	0.0
Lederwerkzeug	0.0
Lederwestchen	15.0
Lederweste	1427.0
Lederwesten	0.0
Lederwicklung	1.0
Lederwindel	0.0
Lederwirtschaft	8.0
Lederwoche	13.0
Lederworkshop	31.0
Lederwulst	0.0
Lederwurst	6.0
Lederwäsche	11.0
Lederwürfel	3.0
Lederwürger	0.0
Lederzange	0.0
Lederzaum	1.0
Lederzecke	53.0
Lederzelt	27.0
Lederzentrum	16.0
Lederzerfall	0.0
Lederzeug	177.0
Lederzubehör	0.0
Lederzunft	0.0
Lederzunge	8.0
Lederzurichter	0.0
Lederzurichtung	0.0
Lederzuschneider	0.0
Lederzuschnitt	22.0
Lederzustand	0.0
Lederzweiteiler	0.0
Lederzwerg	0.0
Lederzügel	7.0
Lederärmel	30.0
Lederöl	35.0
Lederöse	0.0
Lederübernehmer	0.0
Lederüberzieher	0.0
Lederüberzug	59.0
Ledigenheim	680.0
Lee	141026.0
Leere	99871.0
Leerheit	63.0
Leerung	12057.0
Leerungsanzahl	11.0
Leerungsdatum	16.0
Leerungsgebühr	202.0
Leerungshäufigkeit	24.0
Leerungsmarke	0.0
Leerungsort	0.0
Leerungspflicht	0.0
Leerungstag	222.0
Leerungstermin	257.0
Leerungsversuch	0.0
Leerungsvorgang	25.0
Leerungswunsch	0.0
Leerungszahl	11.0
Leerungszeit	433.0
Legalisation	47.0
Legalisierung	22365.0
Legalisierungsaktion	29.0
Legalisierungsangebot	0.0
Legalisierungsantrag	0.0
Legalisierungsarbeit	0.0
Legalisierungsbefürworter	44.0
Legalisierungsbemühung	7.0
Legalisierungsbewegung	21.0
Legalisierungsdiskussion	8.0
Legalisierungsforderung	2.0
Legalisierungsfrage	0.0
Legalisierungsgebühr	3.0
Legalisierungsgesetz	26.0
Legalisierungsinitiative	4.0
Legalisierungskampagne	65.0
Legalisierungskonzept	2.0
Legalisierungsmechanismus	0.0
Legalisierungsmodell	1.0
Legalisierungsmöglichkeit	9.0
Legalisierungsoffensive	0.0
Legalisierungsoperation	0.0
Legalisierungsorganisation	0.0
Legalisierungsplan	86.0
Legalisierungspolitik	17.0
Legalisierungsregelung	2.0
Legalisierungsstrategie	2.0
Legalisierungsveranstaltung	2.0
Legalisierungsverfahren	5.0
Legalisierungsversuch	1.0
Legalisierungsvorschlag	0.0
Legalisierungswelle	14.0
Legalisierungswirkung	2.0
Legalität	9174.0
Legalitätsanspruch	1.0
Legalitätseid	6.0
Legalitätsfrage	8.0
Legalitätsgrenze	10.0
Legalitätsgrund	0.0
Legalitätskontrolle	1.0
Legalitätskurs	17.0
Legalitätsnachweis	13.0
Legalitätspflicht	15.0
Legalitätsprüfung	1.0
Legalitätsstrategie	2.0
Legat	3639.0
Legatar	0.0
Legation	0.0
Legendar	0.0
Legende	189382.0
Legendenballade	0.0
Legendenberg	0.0
Legendenbericht	0.0
Legendenbeschreibung	0.0
Legendenbezeichnung	0.0
Legendenbild	38.0
Legendenbildung	5216.0
Legendenblatt	0.0
Legendenbuch	27.0
Legendendarstellung	0.0
Legendendichter	1.0
Legendendichtung	1.0
Legendeneigenschaft	0.0
Legendeneintrag	0.0
Legendenerstellung	0.0
Legendenerzähler	33.0
Legendenerzählung	5.0
Legendenfassung	0.0
Legendenfeld	0.0
Legendenfenster	0.0
Legendenfilm	0.0
Legendenform	8.0
Legendenforschung	0.0
Legendengeschichte	13.0
Legendengestalt	59.0
Legendengestaltung	0.0
Legendengut	0.0
Legendenhalle	0.0
Legendenkampf	0.0
Legendenkarte	0.0
Legendenkranz	4.0
Legendenkreis	0.0
Legendenland	0.0
Legendenlinie	0.0
Legendenliteratur	6.0
Legendenmatch	114.0
Legendenmaterial	0.0
Legendenmeile	0.0
Legendenmodus	1.0
Legendenmärchen	0.0
Legendenpflege	13.0
Legendenpotential	0.0
Legendenprämie	0.0
Legendenpunkt	0.0
Legendenregel	0.0
Legendenreich	0.0
Legendenroman	2.0
Legendensammler	0.0
Legendensammlung	41.0
Legendenschatz	126.0
Legendenschlächter	0.0
Legendenschreiber	12.0
Legendenschwert	1.0
Legendenseite	0.0
Legendenspiel	230.0
Legendenspieler	2.0
Legendenstoff	66.0
Legendensänger	0.0
Legendensängerin	0.0
Legendentabelle	0.0
Legendenteam	25.0
Legendenteil	0.0
Legendentradition	0.0
Legendentreff	3.0
Legendentreffen	24.0
Legendentöter	0.0
Legendenvariante	0.0
Legendenverehrung	4.0
Legendenversion	0.0
Legendenvertrag	0.0
Legendenwahl	0.0
Legendenwand	0.0
Legendenwelt	39.0
Legendenwerk	0.0
Legendenwertung	0.0
Legendenwesen	0.0
Legendenwächter	0.0
Legendenzerstörung	0.0
Legendenüberlieferung	0.0
Leger	4407.0
Legion	21268.0
Legionelle	6064.0
Legionenlager	0.0
Legionsabteilung	0.0
Legionsadler	28.0
Legionsarbeit	0.0
Legionsbrücke	48.0
Legionscamp	0.0
Legionsdienst	1.0
Legionsfarbe	0.0
Legionsfestung	3.0
Legionsführer	7.0
Legionsführung	0.0
Legionsgebet	0.0
Legionsgruppe	0.0
Legionsinfanterie	0.0
Legionskarte	0.0
Legionskasse	0.0
Legionskastell	2.0
Legionskavallerie	0.0
Legionskommandeur	6.0
Legionskrieg	0.0
Legionslager	423.0
Legionslegat	3.0
Legionsliste	0.0
Legionsmitglied	0.0
Legionsname	0.0
Legionsnummer	0.0
Legionspferd	0.0
Legionsrat	4.0
Legionsregel	0.0
Legionsreiter	0.0
Legionsreiterei	2.0
Legionsroman	8.0
Legionsrüstung	0.0
Legionsschiff	0.0
Legionsspieler	0.0
Legionsstadt	7.0
Legionsstempel	1.0
Legionsstärke	21.0
Legionstruppe	4.0
Legionsverband	1.0
Legionsweg	7.0
Legionszeichen	4.0
Legionszeit	0.0
Legionsziegelei	1.0
Legionär	13267.0
Legionärsausrüstung	13.0
Legionärsbewegung	17.0
Legionärsbrot	0.0
Legionärserkrankung	0.0
Legionärsgürtel	0.0
Legionärshelm	32.0
Legionärskappe	0.0
Legionärskastell	0.0
Legionärskrankheit	1741.0
Legionärslager	38.0
Legionärsleben	21.0
Legionärsmentalität	26.0
Legionärsmütze	10.0
Legionärspfad	17.0
Legionärsrüstung	18.0
Legionärssauna	0.0
Legionärsstiefel	0.0
Legionärstreffen	0.0
Legionärstrupp	1.0
Legionärstruppe	142.0
Legionärsuniform	13.0
Legionärsverhalten	0.0
Legionärszeit	12.0
Legionärszelt	5.0
Legislative	8146.0
Legitimation	32533.0
Legitimationsabsicht	0.0
Legitimationsakt	12.0
Legitimationsaktionär	10.0
Legitimationsanforderung	2.0
Legitimationsansatz	0.0
Legitimationsanspruch	19.0
Legitimationsarbeit	1.0
Legitimationsaufwand	0.0
Legitimationsausweis	9.0
Legitimationsbedarf	30.0
Legitimationsbedingung	0.0
Legitimationsbedürfnis	41.0
Legitimationsbedürftigkeit	2.0
Legitimationsbegriff	1.0
Legitimationsbegründung	0.0
Legitimationsbemühung	0.0
Legitimationsbeschaffung	20.0
Legitimationsbescheinigung	1.0
Legitimationsbestimmung	0.0
Legitimationsbestätigung	0.0
Legitimationsbeweis	9.0
Legitimationsbezug	0.0
Legitimationsdatum	14.0
Legitimationsdiskussion	1.0
Legitimationsdokument	3.0
Legitimationsebene	2.0
Legitimationsentzug	0.0
Legitimationserfordernis	0.0
Legitimationserklärung	2.0
Legitimationserzeugung	0.0
Legitimationserzählung	9.0
Legitimationsfaktor	1.0
Legitimationsfeld	0.0
Legitimationsform	5.0
Legitimationsformel	14.0
Legitimationsforschung	0.0
Legitimationsfrage	100.0
Legitimationsgeber	0.0
Legitimationsgedanke	0.0
Legitimationsgewinn	16.0
Legitimationsglaube	1.0
Legitimationsgrad	0.0
Legitimationsgrenze	0.0
Legitimationsgrund	63.0
Legitimationsgut	0.0
Legitimationshilfe	6.0
Legitimationshintergrund	0.0
Legitimationsidee	0.0
Legitimationsideologie	27.0
Legitimationsinstanz	35.0
Legitimationsinstrument	22.0
Legitimationskampf	0.0
Legitimationskarte	55.0
Legitimationskern	0.0
Legitimationskette	84.0
Legitimationsklausel	0.0
Legitimationskonflikt	2.0
Legitimationskontext	0.0
Legitimationskontrolle	0.0
Legitimationskonzept	0.0
Legitimationskraft	38.0
Legitimationskrise	946.0
Legitimationslegende	0.0
Legitimationslehre	0.0
Legitimationsleistung	0.0
Legitimationslücke	26.0
Legitimationslüge	0.0
Legitimationsmacht	7.0
Legitimationsmechanismus	9.0
Legitimationsmedium	0.0
Legitimationsmittel	10.0
Legitimationsmodell	2.0
Legitimationsmodus	0.0
Legitimationsmonopol	0.0
Legitimationsmuster	37.0
Legitimationsmythe	0.0
Legitimationsmythos	11.0
